authorId,authorProfile,author,dateCreated,text
100002573709629,https://www.facebook.com/mohammed.islam.7712,Nizar Elqasmi,2022-10-14T22:52:53.000Z,"لي بغا كوريا الشمالية راه حدانا غير فواحد البلاد هوك بلا ميمشي حتال اسيا 
مهم لي بغا يمشي يعيش فكوريا يدي معاه ماركور باش ميتلفوش ليه ناس"
1465622106863621,https://www.facebook.com/salariemarocain/,Le salarié,2022-10-14T22:41:58.000Z,"الدولة القادمة هي كوريا الجنوبية . ممكن من فضلكم من مغاربة كوريا مشاركتنا على الخاص كيفية الهجرة للعمل و ثقافة الشعب والمهن المطلوبة.
شكرا جزيلا"
100008308658460,https://www.facebook.com/people/Ouss-Haouat-Muller/100008308658460/,Ouss Haouat Muller,2022-10-14T22:26:09.000Z,إليك الخط أم شنطة
100004668103427,,Lina Over,2022-10-15T02:53:18.000Z,اكثر ما اعشق في مصر 🇪🇬 هو القضاء عادل في مصر و المحاكمة علنية و يحيى عبد الفتاح السيسي
100010669544196,https://www.facebook.com/taghgga,Abdedaïme Elomari,2022-10-14T22:42:30.000Z,المصريين ولاو تيتزوجو مغربيات وديرو قناة فاليتوب تحدي لهجات
100002557737032,,Lila Ramiz,2022-10-14T22:37:29.000Z,الي ديتي معاك مليون ديالنا تقد تحكم مع السيسي
100061850923118,https://www.facebook.com/soufiane.elmadyouni.7,Soufiane EL Madyouni,2022-10-14T22:42:34.000Z,هما أي واحد فات الباك كيسميوه مهندس
100003295362307,,Otmane Karime,2022-10-15T02:12:20.000Z,"التقارير الرسمية الدولية تأكد بأن دولة مصر الأولى اقتصاديا في إفريقيا. 

مصر تعتبر مركز تجمع فروع الشركات العالمية .

مصر بالنسبة للمغاربة والخليج ممتازة للعيش لأن قيمة العملة المصرية منخفضة. 

السياحة في مصر أحسن من تركيا يعني فيها أماكن كثيرة ويسهل التواصل مع المصريين عكس تركيا."
100003820681265,,Amine Ouassi,2022-10-14T22:44:36.000Z,"لا انصح كل واحد بالاستقرار في مصر لا لزواج ولا غيره. 
دولة بدون قانون متل الغابة. والناس لا رحمة لا شفقة الا من رحم ربي. 
كلام عن تجربة"
100030276142857,https://www.facebook.com/walid.maliki.37,Walid LM,2022-10-15T08:29:30.000Z,احنا المصريين  بنتعرف  على  مغربيات ونتزوهم عشان شروطهم مع الأجنبي غير المغريبي ثم نقوم بفلوكات وفيديوات نقول فيهم المغرب أجمل  بلد في العالم وزوجتنا المغربية هي لي تشتغل وعاش محمد السادس
100000629642243,https://www.facebook.com/bella.tw,Khàdijah Ghazali,2022-10-14T22:28:22.000Z,حنا العمش و هوما لعمى
1023802742,,رشيد الناني,2022-10-14T22:27:14.000Z,Il faut investir dans des robots pour ce type de travaux.
100049671042348,,Souli Cules,2022-10-14T22:54:44.000Z,كم هو صعب أن تكون رجلا.
100001885672351,https://www.facebook.com/nada.barada.5,Nada Barada,2022-10-15T20:47:21.000Z,رحمهم الله َوانزل على ذويهم الصبر والسلوان
100001739237443,https://www.facebook.com/never.give7up,Said Er-rechyQy,2022-10-14T23:41:49.000Z,احساس لن يحس به إلا من كان ابوه عامل مناجم. للهم رحم موتنا وموتى المسلمين.
100000759062670,,Mehdi Ham,2022-10-14T22:22:36.000Z,من أصعب المهن ...و واحد الشركة فالمغرب سميتها مناجم تربح زبابل ديال الفلوس و تعطي الخدامة التفرتيت
100026577311906,,Mokuba Kaiba,2022-10-14T23:38:26.000Z,بحال هاد المهام كعما كاتلقا فيهم النساء كايعرفو يتزاحمو غا في البيرو و الكابلاج
100002563759625,https://www.facebook.com/abdallah.khalil.980,عبد الله خليل,2022-10-15T11:47:43.000Z,"لمن يريد الاستماع ال قصة مشابهة  على اليوتيوب  "" 69 يوم تحت الارض"""
100076407309442,,Asmae Slh,2022-10-15T12:40:18.000Z,الخبزة صعيبة 🥺💔
100008419564191,,Chaymae Essalemy Mellouk,2022-10-15T00:54:36.000Z,مهنة صعييبة بزاف مايقدو عليها غير الرجال لي رجال ديال بصح الله يرجعهم لعائلاتهم سالمين غانمين يا رب
100056403396048,https://www.facebook.com/fatima.bouzekri.984,Fatima Bouzekri,2022-10-15T05:44:32.000Z,لله ما أعطى ولله ما اخذ.انا لله وانا اليه راجعون.
100003549065119,,Khalid Lakhdar,2022-10-14T22:41:46.000Z,"Le document n est pas officiel, il n'est pas cacheté
 والله اعلم"
559133943,https://www.facebook.com/benalloun,Elamine Benalloun,2022-10-14T21:43:52.000Z,الله يجعل ليهوم  في الزيادة بركة إن شاء الله و العقبة لينا 10%  نستاهلوها
100068885017315,,ترجيست الأبية,2022-10-14T21:43:05.000Z,بلا صداع بلا نقابات بلا حوار... حنا هذي عاام والوزير كايجلس مع النقابات باش يتافق معهم على حوار آخر من حوار لحوار باش يزيدولنا 25 درهم
100007098188367,https://www.facebook.com/asmae.elni.1,Asma EL Asbihani,2022-10-15T08:32:24.000Z,Chnouhuma les avantages dyal CIMR ?
100007850434707,https://www.facebook.com/souhail.el.315,Souhail Sayeh,2022-10-15T00:17:33.000Z,الله يباركلهم فاجرتهم او يسر لاي واحد والله يرزقنا تاحنا شي 10٪ 😊
100034895468265,https://www.facebook.com/people/%D9%85%D8%AD%D9%85%D8%AF-%D8%A5%D9%83%D8%B1%D9%83%D8%A7%D8%B1/100034895468265/,محمد إكركار,2022-10-14T21:41:53.000Z,المفترض أن تقوم الشركة بتمويل  حاملي المشاريع المغاربة باعتبار مديرها وطني ،فهل العيب فينا أم في المرآة ؟!!
100009601560458,https://www.facebook.com/ali.montari.921,Alį Volkan,2022-10-14T21:39:25.000Z,كما أدعو الجميع إلى مواصلة تعبئتهم و اشتراكاتهم الشهرية
100011364610783,https://www.facebook.com/ali.bouquili.54,Ali Bouquili,2022-10-14T21:35:49.000Z,بغينا الاثمنة ترجع بلاصتها بلا متفلاو على الشعب  بهاذ الزيادات الاستثنائية تفقير الفقير واغناء الغني
100008308119515,https://www.facebook.com/people/Hoda-Tammari/100008308119515/,Hoda Tammari,2022-10-14T21:29:45.000Z,"قهرتونا بالسرقة بغيت ليكم مصيبة🙂🙂🙂🙂🙂
تفارضو وديرو لينا الويفي عاونو الطلبة🙂🙂"
100068468808608,https://www.facebook.com/bsaithi.amoula,Bsaithi Amoula,2022-10-14T21:56:46.000Z,Merci maroc telecom♥️
100004109914196,https://www.facebook.com/mohamed.mbitil.7,Med Mbitil,2022-10-15T07:26:45.000Z,"أصبحنا نخرج من صلاة الجمعة وكأننا خرجنا من معبد بوذا لا روحانية لا عزمات ولا زاد يدفعك للعمل.
مساجد الله مستعمرة الخطب عبارة عن التاريخ والجغرافيا."
100000848922319,https://www.facebook.com/bennourdinne83,عبدالحفيظ العوني,2022-10-14T22:17:34.000Z,زي موحد ومواضيع خطب موحدة ومملة، إن الدجاج والأغنام تشابهت علينا فلا نسمع إلا نقيقا وغثاء...
100001442434911,https://www.facebook.com/hakim.dangereux,Hakim Hakim,2022-10-14T22:46:03.000Z,ثم ماذا عن المضمون ؟
100054135532773,https://www.facebook.com/people/Youssef-Yussuf/100054135532773/,Youssef Yussuf,2022-10-14T22:26:08.000Z,"روى مسلم عن أبي هريرة رضي الله عنه أن النبي ﷺ قال: ""إن الله لا ينظر إلى صوركم وأموالكم ولكن ينظر إلى قلوبكم وأعمالكم"""
100052418226783,https://www.facebook.com/mohamed.aitbrahim.16547,Mohamed Ait Brahim,2022-10-14T22:31:29.000Z,ديك جوج دريال لي كيتخلصو موحال تجيب ليهم حتى بلغة
100021166391299,https://www.facebook.com/walid.bouda.965,Walid Philo,2022-10-14T22:19:11.000Z,هذا الزي غتشريه وزارة الأوقاف ولا لفقيه لي كيشد أجر زهيد
100012737799128,,هدى السقا,2022-10-14T22:30:31.000Z,حبذا لو هذه الوزارة المعروف انها أغنى وزارة بالمغرب ترسل هدايا للفقهاء بهذا الزي الموحد
100049448418204,,التاج الذهبي,2022-10-14T22:12:06.000Z,يا ربي يسمح علي انا كرهت صلاة الجمعة من هاد القضية ديال كتبة مقادة من وزارة وديك عو عو قبل الصلاة وديك البدع ومزال يجي واحد الوقت ربما قريب يجيبو البندير والبخور وغادي قوليك وجدنا عليه اباءنا ودوك التواشا يا رب تسمح علي المهم عشت حتى شفت الراجل يغطي راسوا والمرا خاصها تعري
100005820137346,https://www.facebook.com/aziz.essaedi,Aziz Essaedi,2022-10-15T03:56:20.000Z,"هي صراحة فكرة مزيانة يوحدو الزي بعد توحيد الخطبة غير وكان خصهوم كومپلي وگرافطة حيث ما عرفناها ولات جوموعة ولا أخبار الثامنة لتشابه المواضيع ... 
كما وجب التذكير كل خطبة بأن كل تشابه هو محض الصدفة لتبريء ذمتهم من سوء ظننا 
قوموا على سلامتكم يرحمكم الله"
100000853552307,https://www.facebook.com/said.bnnani.5,Said Mhamdi,2022-10-15T08:48:56.000Z,على زين الخطب ديالهم واحد النهار تا بغيت نوض نخرج  لقا علينا الخطيب واحد الدرس فالتاريخ كل مزيف راكم عارفين الموضوع ديالو .
1465622106863621,https://www.facebook.com/salariemarocain/,Le salarié,2022-10-14T14:44:14.000Z,"مطاعم ماكدونالدز المغرب توظيف 80 منصب  عاملين و مسيرين حظ موفق للجميع.
التفاصيل و التسجيل في  
https://lesalarie.ma/emploi-maroc/macdonald-maroc-emploi-et-recrutement/"
1465622106863621,https://www.facebook.com/salariemarocain/,Le salarié,2022-10-14T14:44:31.000Z,"مطاعم ماكدونالدز المغرب توظيف 80 منصب  عاملين و مسيرين حظ موفق للجميع.
التفاصيل و التسجيل في  
https://lesalarie.ma/emploi-maroc/macdonald-maroc-emploi-et-recrutement/"
100013929423479,,Mohamed Essadqui,2022-10-14T14:50:45.000Z,للاسف الشديد ، الرسمالية المتوحشة تتمتل في هاد الشركة ، مداخيل خيالية لليوم الواحد ، وفي المقابل تدفع اجور زهيدة جدا   للعمال
100009789631200,https://www.facebook.com/youssef.widadi.31542,Ýóú Śśéf,2022-10-14T16:40:31.000Z,"ف أمريكا: داروها ل الناس لي ماعندهومش مستوى دراسي اخدمو فيها  
و ف المغرب: لا بغيتي تخدم فيها خاصينك الوجهيات و گاع لي خدام فيها كاتلقاه معفر بحال الا خدام ف دار الضريبة 😂
راه غير قهوة لا غير😆"
100013503190593,https://www.facebook.com/salawi.hamza.12,Hamza Couissi,2022-10-14T15:05:10.000Z,راه طالبين باك+2 وتكون عندك خبرة ديال 6 شهور فتقشير لبطاطة وقليان لفريت وتصفيت الزيت
100006260888973,https://www.facebook.com/ouiaamalboran,Bouchra Èl,2022-10-14T14:51:04.000Z,مزيان اللي مازال كيقرا و بغا يعاون راسو و صافي
100010524071788,https://www.facebook.com/ayoub.skrbel.9,Ayoub Skrbel Skrbel,2022-10-14T23:17:35.000Z,ماقدونالدز مانخدمش فيها واخا نكون مهاجر من القرية الى المدينة..  مع احتراما لناس القرى والتقدير لهم.. تمارة فابور فماقدونالدز واحد ولد حومتنا دوز فيها خدمة الصيف كان تاوصل مهدوووود و البني ومافيهش ديك تمارة وزايد بالصرف هههه 😂
100011576799795,https://www.facebook.com/rachid.malad.1,Rachid El Aroussy,2022-10-14T14:48:36.000Z,خاص يكون عندك باك +2 باش تقلي بطاطا
100083557490777,,Mohamed Ellm,2022-10-14T14:50:19.000Z,تلقاهم طالبين الماستر و تهدر بخمسة اللغات و متفوتش 20 سنة
642918381,,El Krafess Imane,2022-10-14T16:30:31.000Z,Intéressée 🤚🏻
1465622106863621,https://www.facebook.com/salariemarocain/,Le salarié,2022-10-14T14:19:31.000Z,https://lesalarie.ma/emploi-maroc/efe-maroc-emploi-et-recrutement/
1465622106863621,https://www.facebook.com/salariemarocain/,Le salarié,2022-10-14T14:19:33.000Z,"EFE بشراكة مع بلجيكا و شركة ENABEL  تعلن توفير تكوينات بالمجان في مجال البرمجة مع الحصول على شهادة .حظ موفق للجميع، للتسجيل الرابط في 
https://lesalarie.ma/emploi-maroc/efe-maroc-emploi-et-recrutement/"
1465622106863621,https://www.facebook.com/salariemarocain/,Le salarié,2022-10-14T14:19:34.000Z,"EFE بشراكة مع بلجيكا و شركة ENABEL  تعلن توفير تكوينات بالمجان في مجال البرمجة مع الحصول على شهادة .حظ موفق للجميع، للتسجيل الرابط في 
https://lesalarie.ma/emploi-maroc/efe-maroc-emploi-et-recrutement/"
100006427679160,,Msaad Khalil,2022-10-14T14:48:50.000Z,للأسف التكوين فقط في مدينة الدار البيضاء و فاس
1382467411,https://www.facebook.com/dihcar.ab,Rachid Ab,2022-10-15T10:54:06.000Z,                       Hâmźa Abğ 
100000998494834,,Rida Baba,2022-10-14T15:28:19.000Z,                       Zohri Salma 
100066516660809,https://www.facebook.com/baraa.fleur.39,Wa Rda,2022-10-14T17:32:46.000Z,                       Be Zara 
100006725495771,,Omar Gourir,2022-10-14T14:21:40.000Z,                       Oussama Lamaali 
100008310212704,https://www.facebook.com/mohammednahi123,Mohammed Nahi,2022-10-14T18:19:44.000Z,                       Rachid Falouh                        Abdessalam EL Groiani 
100005232313357,https://www.facebook.com/soufian.douaiou.98,Soufian Soufian,2022-10-15T08:30:13.000Z,                       Imane Imane 
1465622106863621,https://www.facebook.com/salariemarocain/,Le salarié,2022-10-14T14:35:19.000Z,"انطلاق التسجيل في القرعة الأمريكية 🇺🇸 لسنة 2023  بتاريخ 5 أكتوبر . 
📌شروط : جواز السفر ، البكالوريا . حظ موفق للجميع التفاصيل  في 
https://lesalarie.ma/immigration/"
1465622106863621,https://www.facebook.com/salariemarocain/,Le salarié,2022-10-14T14:35:21.000Z,"انطلاق التسجيل في القرعة الأمريكية 🇺🇸 لسنة 2023  بتاريخ 5 أكتوبر . 
📌شروط : جواز السفر ، البكالوريا . حظ موفق للجميع التفاصيل  في 
https://lesalarie.ma/immigration/"
100008160396054,,Zineb Ch Sahfi,2022-10-15T13:59:09.000Z,"ماشي غير الباك لي مقبول حتى اي عندهم ديبلوم عامين و عنده تجربة في مجال عامين يدفع و يدخلوا السيت ديال وزارة الخارجية 🇺🇸 غادي تشوفوا الخدامي لي يقدر واحد يكون عنده ديبلوم فيهم و يدفع بلا باك
اما صحاب درتها غير ضحك و جات فيا و انا منقدرش نمشي حشومة ضيعوا بنادم فهاد الفعايل"
100003816594625,https://www.facebook.com/mohamed.zeerki,Mòhàmed C'h,2022-10-15T09:39:43.000Z,اقسم بالله كمية الحقد  و الحسد و عدم حب الخير للغير لي كينا ف المغرب مكينا ف بلاصة اخرا بنادم معندوش  حتى شي شرط من الشروط لي طالبين هوما و  هو مزاحم مع خوتو  و كيزيد اقلص  نسبة الفوز على خوتو لي  عندهوم  الشروط كاملا  ابسط شرط هو الباك معندكش مدفعش لاش  مزاحم مع خوتك   على العموم الله ايسر لكل واحد و الله يهدينا  على بعضنا.
100006934813880,https://www.facebook.com/jalal.tetouani.16,Jalal Tetouani,2022-10-15T04:38:16.000Z,"واش كاين شي واحد يسمح فأجمل بلد فالعالم ويمشي الميركان.الحمد لله الدولة موفرنا كلشي.وعملينا الرميد.زائد الزيادة فالسميك 250 درهم مقسوما على عامين.زائد جبرنا الغاز لغادي نستافدو منو  جميعا كما كنستافدو من الفوسفاط والثروة البحرية.
خص غير شوية ديال الصبر"
100001738122376,https://www.facebook.com/Hamid.Af05,Hamid Ait Faraji,2022-10-15T05:37:19.000Z,ماعرفتش اش عاجبكوم فهاد أوروبا ... ماكاتلاحظوش فالصيف كايجيو عندنا يعني حنا حسن منهوم ... بلادنا زينة الخدمة موجودة اخنوش تايعطينا 1000 درهم بلا مانخدمو عندنا كولشي خانز و بنين، الخبزة العجيبة و خو دنجال و الله هادشي ماتلقاه عندهوم . الى تيقتيني الليعطيك بوغطاط
100007480508761,,Ahlam Ait Rachid,2022-10-15T19:24:15.000Z,و بالنسبة المتزوجين و عندهم أولاد واش يمكن يدفعوا ف ملف واحد 🙄
100025254222846,https://www.facebook.com/silvadeazevedo.gabriel,عماد الدين الخواجة,2022-10-14T15:36:55.000Z,لي كيسول  على واش الباك ضروري. راه كتار من ضروري.  راك تقبل و توجد وراقك والا معندكش الباك والله لاطبعو لك الفيزا. حلات كثيرة شفتها تقبلو ومعندمش الباك و بغاو يطلعوها على القنصلية بالدبلوم  ولا تجربة مهنية   اما لكيقول الد بلوم كافي / دبلوم غير كافي ابدا / الباك ثم الباك
100002872668022,,Ikram Bodira,2022-10-15T01:42:56.000Z,سؤالي واش ذوي الاحتياجات الخاصه يحق لهم التسجيل ؟ وهل عندهم فرصة يمشي معاهم شي حد اخر
100039167883274,https://www.facebook.com/elmustafa.danouh.94,El Mustapha Danouh,2022-10-15T18:25:12.000Z,شحال من واحد كايتسجل من المغرب وشحال هي النسبة ديال كل واحد؟؟ وشكرا
1312466427,,Hafid Izeli Oumrghad,2022-10-15T19:45:05.000Z,"الحاجة ليمعطلة و لا داز عليها الوقت بلا متنشريها .
باين شغل بلي مدرتوهاش فالسيت ديالكم"
100028220883614,,Simo Yugi,2022-10-15T15:08:50.000Z,ماعند لبكا مايدير من مور لميت تاداز عاد قلتوها
100049448418204,,التاج الذهبي,2022-10-15T14:28:56.000Z,دائما المدن الداخلية مهمشة
100000842724818,https://www.facebook.com/midoxx.soux,Mehdi Soukani,2022-10-15T19:16:34.000Z,حتا فات عاد قلتها 🤦🏻‍♂️🤦🏻‍♂️
100001688065830,https://www.facebook.com/people/Mohamed-Salah/100001688065830/,Mohamed Salah,2022-10-15T18:08:31.000Z,                       Anas Satour 
100064182856179,https://www.facebook.com/yassine.mjid.5,Yassine Mjid,2022-10-15T14:09:39.000Z,jabtiha m3atla nas li bara had lmodon mchat 3lihom
1207866446,,Kacem Al,2022-10-15T17:12:47.000Z,                  Mehdi Bisfalan 
100028094650496,,Youssef Morajjy,2022-10-15T13:28:47.000Z,                       ZinEb MôRajjy 
100078745204241,,Nomidia Nina,2022-10-15T14:45:12.000Z,🥴 مشا هادشي داز
569366741,,Daoud Targa,2022-10-15T13:38:55.000Z,                       وصال أيت ترگى 
1465622106863621,https://www.facebook.com/salariemarocain/,Le salarié,2022-10-14T14:36:04.000Z,"ممثلي شركات  مقاطعة New Brunswick بكندا 🇨🇦 بشراكة مع المغرب  حاضرة بمراكش في نونبر 2022 من أجل عقود العمل المجانية للمغاربة وعمل مقابلات عمل في ميادين عديدة حظ موفق للجميع . للتسجيل التفاصيل في 
https://lesalarie.ma/emploi-public/anapec/canada/"
1465622106863621,https://www.facebook.com/salariemarocain/,Le salarié,2022-10-14T14:36:06.000Z,"ممثلي شركات  مقاطعة New Brunswick بكندا 🇨🇦 بشراكة مع المغرب  حاضرة بمراكش في نونبر 2022 من أجل عقود العمل المجانية للمغاربة وعمل مقابلات عمل في ميادين عديدة حظ موفق للجميع . للتسجيل التفاصيل في 
https://lesalarie.ma/emploi-public/anapec/canada/"
100071002786686,https://www.facebook.com/people/Hassan-Amarer-Allouha/100071002786686/,Hassan Amarer Allouha,2022-10-14T15:41:25.000Z,المجان مكاينش وعمرو ميكون .لا داعي للعزف على اوثار الفقر من أجل كسب الايكات
100012560655473,https://www.facebook.com/people/Rita-Filali/100012560655473/,Rita Filali,2022-10-14T23:21:57.000Z,C’est intéressant 👌🏻👌🏻👌🏻👌🏻
100001881725909,https://www.facebook.com/solo.yassin.5,Yassin Malik,2022-10-14T15:45:10.000Z,اشمن بلاصة في مراكش واش في انابيك
1839034662,,Dalal Bou,2022-10-15T20:03:27.000Z,                       Amina Boudribila 
1642681292,,Amine Rossi,2022-10-14T15:12:56.000Z,                       Abdu-rrahman Fadi 
100000830331103,https://www.facebook.com/khalid.abiade,Khalid Ab,2022-10-14T17:55:47.000Z,                       William Yee 
100029282271962,https://www.facebook.com/salwa.benhadi.562,Salwa Benhadi,2022-10-15T17:13:39.000Z,عادل زحزوح
100005956328001,https://www.facebook.com/celine.marina.9,Mę Ryãmã,2022-10-15T18:49:19.000Z,                       Karolin Karoll 
100022516608087,,Madiha Madi,2022-10-14T18:54:54.000Z,"كون كان عدنا كون قبل الرشوة .
مكنحملش فرنسا ولكن الحاجة زوينة لي فيها هي الاضرابات كيتافقو .
ماشي كل واحد كيعيط راسي اراسس .
شحال هذي كانت شركة لحليب زادو فيه شوية قل من دكشي لي كيزيدو عدنا ناد شعب شراه وكبو فزناقي زاد على الدولة ميزانية ديال النظافة  لغد رجعوه لثمنو .
حنا ناقصنا هذ الاتحاد لي مكاين حيث فرقونا طبقات وقلة ترابي كتخلي شي ميفكر فشي"
100045384158009,https://www.facebook.com/hamza.bassy.98,Hamza Bassy,2022-10-15T20:27:59.000Z,رسالة الى النقابة المغربية اصحاب الأظرفة الصفراء ( تحت طبلة ) نتمنى من النقابات الشغل في المغرب التفاوض من اجل مصلحة الشغيلة و رقي بها من اجل العيش الكريم
100022518919385,,Mohamed Brahim,2022-10-14T14:55:27.000Z,بحال واحد النقابة زعيمها رئيس مجلس المستشارين وبغيتو يتحرك ويدعي لإضراب 😂😂
100004306151360,https://www.facebook.com/chaouki.chaouki.90,شوقي عجيب,2022-10-14T13:31:28.000Z,عندنا نقابات شدو الدعم وسكتو
100005835403046,,Abdo Hakim,2022-10-14T20:30:22.000Z,غا من وجهو تعرفو نقابي حقيقي، ماشي بحال شي وحدين عندنا حناكهوم حمرين.
1198280244,,Lahcen Oulad Hadda,2022-10-14T13:54:57.000Z,أعلام CGT الحمراء تفزع الحكومة الفرنسية. نقابة وحدوية قوية. عندنا النقابات تعيش من أموال الدولة وتتحرك بالتيليكوموند
100024225470875,https://www.facebook.com/jawad.sportif.3,Dima Sportif,2022-10-14T14:17:38.000Z,الله يعطينا شي فيليب فحالو فهاذ البلاد و يبعد علينا الزناطط لحاسين الكابا
100049448418204,,التاج الذهبي,2022-10-14T13:35:46.000Z,شي فيليب راجل وعند كلمتو فالمغريب ولا كايب غير المفلسبين واعتذر من الاصحاء الذين يقبعون في كندا ممسوقينش
100000282980760,,El Qadi Ismail,2022-10-14T14:01:24.000Z,حنا معدناش نقابة موحدة عندنا فرق تسود داكشي لدارت دولة بالنقابات، وداكشي لاش وصلنا لهاذ الحالة لفها دبا
100008834651061,https://www.facebook.com/people/Hayat-Bel/100008834651061/,Hayat Bel,2022-10-15T10:36:55.000Z,اش داك لشي فيليب خليك غي مع دياولنا اللي عمرهم كثر من عمر الديناصورات مين كنا صغار و حنا نسمعو بيهم شادين الكراسي و باقيين لخد الساعة ماجاهم زلزال ماجاهم عزرائيل
100007976945022,https://www.facebook.com/amoula.inf,الهادئة في ضجيج الحياة,2022-10-14T12:48:23.000Z,مزياااان نستاهلو هاد الزيادات كاملة حيت كلشي ساكت و عاجز ، و ماكانعرفوش شنو هو الاتحاااااد ماكاين غير بان عليا نبان عليك ، لو كان ساعة وحدة يتحد الجميييييع وف كل بلاصة يحبس مايحركش قزديرتو هما يقلبو على الحل لكن هيهاات
100000618990009,,Wafaâ Aslaoui,2022-10-14T13:21:18.000Z,عاقو بيا باغا نشري طموبيل 🤦‍♀️🥺
100001129422078,https://www.facebook.com/youssef.maaroufi.908,Youssef Maaroufi,2022-10-15T10:12:28.000Z,الحمد لله هذه اخبار ساره و مفرحه لان مستعملو هاتين المادتين لن يتاترو بالزيادة ونتمى من تستمر هذه الزيادات وشكرا جزيلا للمسؤولين
100019413347722,https://www.facebook.com/mohamed.elyasraoui.1,Mohamed Elyasraoui,2022-10-14T12:41:11.000Z,قليلا ما كرهناش يولي 50 درهم للتر مني كتخرج للزنقة كتلقا البلوكاج ديال الحديد إدن الشعب راضي و مرتاح علاش ما يزيدوش زيييييد السي اخنوش .
100032129390671,https://www.facebook.com/rachid.jabir.9212,Rachid Jabir,2022-10-14T13:53:26.000Z,"مشي مشكيل عادي ..
ياكما الزيادة قليلة🤔 
قلت أنا تا لا بغيتو تزيدو مزال حنا رهن الإشارة..
آه أو حتا قضيت تعلمونا بلاش راها غي كضيع ليكوم الفلو.. أو الطاقة أو الوقت أو داكشي...."
100014694732135,https://www.facebook.com/people/Abdelghani-Elouerz/100014694732135/,Abdelghani Elouerz,2022-10-14T13:50:41.000Z,ماشي شي حاجة الشعب ساكت و مقتانع بهاد زيادات مابقيناش كنتخلعوا ولفنا دابا و الحمد الله كلشي عاجبوا الحال
100000223556182,https://www.facebook.com/hicham.ketatni,Hicham Ket,2022-10-14T12:38:50.000Z,اللهم زد وبارك سرنا نستاهلو اكتر
520041613,,Abderrahmane Boulmani,2022-10-14T20:58:07.000Z,نستهلو اكثر و الله خصو اوصل 25 درهم حيث مكينش لي اهضر كلشي ضربها بسكتة غير ورك عليه زييييييد
1092127028,,Houcine Ben,2022-10-14T13:15:38.000Z,مهم ربحنا الجزائر فالزليج 👌
100025725669888,https://www.facebook.com/people/Adil-Abo-Jad/100025725669888/,Adil Abo Jad,2022-10-14T13:13:25.000Z,فلوس مهرجانات على حساب المواطن خلص طوطو او حاتم او ستاتي بصحة فراجة
100003630091295,https://www.facebook.com/Jawad.Ezzaidoune,Jawad Ezzaidoune,2022-10-14T13:01:18.000Z,و اين سعمل  شباب هذا الوطن
100004211670344,https://www.facebook.com/sousuuu,Màri Pussa,2022-10-14T13:58:31.000Z,مع الأسف انا فتاة و انا ضد هذا الاقصاء الكلي للشباب من سوق الشغل، أين سيشتغل هؤلاء الشباب اي مستقبل ينتظرهم في ظل هاته الظروف، لا يسعني الا ان اقول لا حول ولا قوة الا بالله العلي العظيم، لكم الله
100007530308421,,Noureddine Lakhal,2022-10-15T09:36:03.000Z,"هنيئا لناس تاونات الذكور كلهم خدموا بقاو غير الإناث جاء دورهم.
اول مدينة هي تاونات تعرف انعدام البطالة في صفوف الذكور."
100046498249284,,سارة ساريتا,2022-10-14T20:37:14.000Z,إقصاء ممنهج للشباب
100039550291753,https://www.facebook.com/people/Zakaria-Maid/100039550291753/,Zakaria Maid,2022-10-14T13:36:50.000Z,ما مدى صحة الاعلان ؟ ما دخل عامل إقليم بعملية انتقاء لشركة خاصة!!!
100040608721673,https://www.facebook.com/people/%D8%B3%D8%B9%D8%AF-%D8%A3%D8%A8%D9%88%D8%A7%D9%84%D9%87%D9%86%D8%A7%D8%A1/100040608721673/,سعد أبوالهناء,2022-10-15T00:41:26.000Z,تحقيق الذات 🙂🚶
100073146451225,https://www.facebook.com/people/Medd-Med/100073146451225/,Medd Med,2022-10-14T14:14:03.000Z,الرجل يتسحق ذلك لأنه اعطى للمرأة قيمة اكثر مما تستحق حتى اصبح يقدسها
100011807689220,,Jamal Arhoujdam,2022-10-14T19:54:53.000Z,النخاسة بمفهومها العصري مع شركات الكابلاج
100007713372352,,Il Juliana,2022-10-15T15:44:21.000Z,من نيتهم 🥴
1081871063,,Bayazid Hodar,2022-10-14T13:12:04.000Z,L'esclavage moderne.
100085533917236,https://www.facebook.com/people/Mouni-Abdel/100085533917236/,Mouni Abdel,2022-10-14T11:46:41.000Z,حتى أنا عندي نفس الفكرة غير هو عضو واحد لي منتبرعش بيه بغيت نعطيه هدية للحكومة.
100013919764793,https://www.facebook.com/ayoub.zammour.7,Ayoub Zammour,2022-10-14T12:03:56.000Z,"شخصيا كنت مشيت المحكمة الإبتدائية
-و كتدي معاك ورقة كتكتب فيها انا الموقع أسفله اريد التبرع بأعضائي …
- و كتدي معاك شهادة طبية بلي مافيكش شي مرض معدي
- و كتاخد موعد مع القاضي و كيسولك شي أسئلة عادية
- و كتسجل سميتك فواحد السجل
- و بالنسبة ل الشق الديني  كنت سولت و لقيت هدشي جائز و كيتعتابر صدقة جارية"
100078745204241,,Nomidia Nina,2022-10-14T11:44:42.000Z,😌  على ماشافت واحد الفديو دواحد البنت كتمشي وقيلا لشي محكمة وكتسني شي التزام ودينيا قالو والله اعلم لا يجوز
