text,Majority_Label,label,id
اكثر شعب متخلف رغم انهم عندهم تتطور الصناعات بعدهم شعب جاهل ويصدق الخرافات بشكل كبير جدا وتبرك البقر وبول البقر اعزكم الله,1.0,Racism,
ترامب كلب كلاب شوارع خرا,1.0,not racism,
اوك عارفين ان المجتمع العربي زقحتي السوريين برضو زق القضيه الفلسطينيه سوو زي ماسوو العرب معهم مو محور الحديثهو لحالو قال اناقررت اكون بالجانب الخير العالم انت ليش ماتتبرع بربع راتبك لعاءله سوريه ليش ماتستضيف عاءله سوريه ببيتك وتعطيهم الملحق الاقل او تستاجرلهم حي الله شقه بدل التحلطم العرب غجر العرب اغبيا وانت فلوسك كلها تروح لندن ودبي عفكره انت احقر العرب,1.0,not racism,
عهدالعلوج عهدفاشل استغفر الله امثالكم,1.0,Racism,
عيب كلبه تجيبي سيره مصر وتقولي عليها شعب فقير ومشرد لبنانيين انجاس فعلا ده انتو شعب كلاب,1.0,Racism,
طبعا لايجوز لايجوز ايضا للشام ان يقودها ابن ديوس ديوووس الشام وهدهده,1.0,Racism,
مقارنه محلها ايران تصنع شيء تقريبا العرب الخليج يصنعوا دراجه هواءيه لحد فكيف تتوقع منهم صنع سلاح نووي,1.0,not racism,
استحي صعلوك قليل شرف انصحك تتعلم اللغه العربيه وتترك العبريه لتحسن فهمك غبي,1.0,Racism,
لاجل خدمه شعوبهم مفلسف وقارن شعوب الدول المتقدمه بشعوب الدول المستعمره كمثلنا,1.0,Racism,
برغوت قواتجي,1.0,Racism,
اللهم انصر الحوثيين الشيعه والرءيس المخلوع ال سعود الصهاينه الحقيقه كلهم مجرمين ال سعود اشد كفرا ونفاقا الجميع,1.0,Racism,
لماذا يرحل عبدالله سءال مهم,1.0,not racism,
حكام السعوديه تركيا ايران وسوريا مصر يبعثون اولادهم للقتال يمكنكم ان تفعلو مثلهم ان ترسلو اولادكم ذالك فهو خطاء علكم تعلمون,1.0,Racism,
واضح انو فتنجي هيدا صهيوني قواتجي والاثنين,1.0,Racism,
اين تنسيق الخاءن عباس الامني المقدس,1.0,not racism,
يلا خنزير الله يرحم صدام حسين داعسكن,1.0,Racism,
تاج راسك بلا شرف,1.0,not racism,
الله يحرق الطرفين لحم كلاب ملوخيه,1.0,not racism,
المشكله تختص بالجزاءر فقط بجميع الدول العربيه المنتجه للنفط الوضع دول الخليج سيصبح اعظم سوءا الجزاءر مرحله النفط ستحول الخليجيون مغرورين الي متسولين,1.0,Racism,
يومكم جاي روافض قرامطه السنه والشيعه كلكم العمله كفار فرق بينكم وسياتي يوم ينتقم الاسلام اله اكير,1.0,Racism,
لماذا يرحل عبدالله سءال مهم,1.0,not racism,
كاين لمطلع ليكم الشان قدنا بحالكم ماخصنا نطلو عليكم لاحول قوه الا بالله فينا الفضول كندخلو نشوفو بوزبال بحالكم,1.0,Racism,
انضبي ام نص لسان طعمرك ابشعك,1.0,not racism,
وزير خارجيه قطر يقول بان قطر قدمت افضل عرض فوزها باستضافه المونديال مستحق يعني المتحاملين شافوا عرض قطر الممكن ينظروا جديد ملف قطر,1.0,not racism,
حسن نصرالله تاج راسك بلا اخلاق وحده واطيه وحقيره مثلك بدها تسكر تمها وتحط ايدها راسها تذك,1.0,not racism,
وزير خارجيه قطر يقول بان قطر قدمت افضل عرض فوزها باستضافه المونديال مستحق يعني المتحاملين شافوا عرض قطر الممكن ينظروا جديد ملف قطر,1.0,not racism,
لماذا يتم حراسه الصفحه بحماس شديد العديد الاغبياء يروا شيءا مثلها,1.0,not racism,
ربي العالمين كبير وسوفه تندموت جميعكم ولن نسامحكم خزلاننا الدول المنكوبه والمفجوعه والمشرده اين اتنم سوريا الجريحه او الرهينغيا او العراق او فلسطين والقدسها الشريف اين انتم اليمن والاهلها اين انتم يامخنثون حقوق العرب اما القطري عديم الشرف تكون ايران شريفه وهي دمرت وقتلت وابادات الشعب العراقي والسوري تكون شريفه وهي مجرمه وقاتله تشارك قتل السوريين واليمنيين والعراقيين ولبنانيين وكل يقول انه سني حسبي الله ونعم الوكيل عليكن وعلي اجتماعكن انتم بلا شرف او كرامه او نخوه انتم بلا اخلاق,1.0,Racism,
كذب وسلينا انت بتكذب بتبعق,1.0,not racism,
بستين جهنم شاء الله مابيضل كلب علوي ابن متعه,1.0,Racism,
رجعت الكلاب الي الجزيره وبدءت تنبح ونتهش ومتي تبدءين التحضير واعلمي ان الشعب اكبر ماتفكرون بني صهيون,1.0,Racism,
ام نص لسان موتي موتي,1.0,not racism,
فش رت حشره حريتنا ورح ناخدها تضرب انت وبشار والملك تبعكم تفو عليكم انت يهودي فشرت تكون عربي الله ياخدكم اشه لفه,1.0,Racism,
هزم مجلس الامن تراسه دول الكفر فقد انتصر المسلمون,1.0,not racism,
يدور قطري مايدري ان امير قطر سلم قطر للتركي الفاسق يعني خليك مشرد,1.0,Racism,
انت حمار ياض,1.0,not racism,
فكيف يكون مصلحه الولايات المتحده اسراءيل السعوديه اخر كلمات التقرير توضح التحالف الخفي العلني السعوديه اسراءيل المحافظين الجدد الامريكيين او يسمي بالثالوث الشيطاني,1.0,Racism,
كسم السيسي علي كسم ال دعم السيسي يوم حتي دنا كنت اعدادي بشخه واقول للعيال الدروس العسكري هينيكك وينهبك زي مب بقاله 60 سنه بيعمل وال بيبداها دم مستحيل تشوف خير كانوا يتنمروا عليا ويقولوا عليا اخوان ولاد الاحبه نصهم اهاليهم بتشحت دلوقت,1.0,Racism,
انعل ابوكم ابو جيش اسراءيل كلاب كلكم,1.0,Racism,
داك الحول مريض تفو بنادم كيفاش داير هاد الوجوه معمرني شفتهوم الزنقه اللهم المشرملين او هادوا,1.0,Racism,
افصح القحباء عندما تحاضر بالعفه زمزم وخصوصا الفرس,1.0,not racism,
سدي نيعك تفه,1.0,not racism,
عثامنه مشغول بامن بلده اسراءيل,1.0,not racism,
سوريا لاهل الارض كلاب ايران بالتركسات الصفر القبر وجنهم الحمره,1.0,Racism,
اقسم بالله انتي قدامي بالمجان اسويلك شي زنجيه جاتك القرف سودا,1.0,Racism,
مجلس الريال كذابين ومرتزقه مستقبل وتعز تلفض الخونه وعملاء ال سعود,1.0,Racism,
وهذي تقدرون الخونه المرتزقه والحمير المستاجره تطلعون تقرير عنها,1.0,Racism,
شراميط اسكندريه شراميط صلاح الدين الشراميط مبتسترجلش منتصر يشعل تويتر,1.0,not racism,
العرب تموت بسكته قلبيه وانت تزني فانت شهيد يااخي مسخره وكل الجنود الامارات هندوس وسيخ والتعتيم الاعلامي لقتلي السعوديه بالعشرات,1.0,Racism,
عرفت انه خاين ايام صدام الله يرحمه ترسلهم الدول العدوه للقضاء دوله مسلمه شريفه واساءل الله عز وجل ان ينتقم للمسلمين شر الخونه معهم,1.0,not racism,
اخاف اتحسب ربنا ياخذنا والله اخوي احنا المقصرين احنا الامه الذليله الامه الراضخه الامه عديمه الانسانيه المءمنين توادهم وتراحمهم كمثل الجسد الواحد اشتكي عضو تداعي ساءر الجسد بالسهر والحمي احد منا يقف هالحديث بايدي ادعيلك بايدي اني اتف حالي عمري 23 سنه بقدر احرك ساكن لاجلك بايدي الدعاء الي بعمري الوم حدا كانوا يقودوا جيوش واحسرتاه اسف محمد تاسفت الدره ربي يشفيك يكون معك,1.0,not racism,
ساءق التاكسي يقل ناش زوجته فقد التحكم السياره اصول عربيه مصر العربيه,1.0,not racism,
اعلا شي وصلت فيصل ان تكون لاجء درزي قذر قطر انت,1.0,Racism,
هوي يحق ان يتكلم وامثالكم الخانعين احظان الغرب والصهاينه ان تخرسو,1.0,Racism,
لماذا تهاجم وتنتقد الاسلام فقط لماذا لاتنتقد المسيحيه والاديان الاخري,1.0,not racism,
بايخ وسخيف,1.0,not racism,648.0
صرامي اهل الضاحيه تاج راسك,1.0,not racism,
القلاقل والمذابح قامت ايران وحلفاءها المعتقد الصفوي بتنفيذها لبنان ذبح الفلسطينيين ايدي حركه امل والعراق حرب الخميني وبقيه بلاد المسلمين بدات تعود عليهم بالوبال,1.0,not racism,
سكت كلاب العونيه فلت كلاب حزب الله القافله تسير وكلاب حزب الله تنبح,1.0,Racism,
مستوي نت وهي مرتك تفو,1.0,not racism,
عندما يحاول الحمار تعلم فن الابتزاز,1.0,not racism,
اهم شي يبقي حليب الحمير يصل قطر لومن تركيه بعدشريفه مكن بول خميني يتوقف قطر,1.0,not racism,
سوريه سنيه وستبقي سنيه وحسبي الله ونعم الوكيل بالعرب الخونه باعوا الشعب السوري بالرخيص فليفرح ابن زايد وكل كلب عربي دعم بشار الجحش,1.0,Racism,
فينيقيين ولسنا العرب اعوذ بالله اصول العرب ههه العرب جرب,1.0,Racism,
هوي يحق ان يتكلم وامثالكم الخانعين احظان الغرب والصهاينه ان تخرسو,1.0,Racism,
ايا شريف بهالبلد يخلعها قتلي ويخرق اختا بالقتل ويحط صوره السيد وعلم الحزب راسها قريبي علينا خنزيري,1.0,not racism,
بصراحه الدين افيون للشعوب احترامي لكل المتدينين,1.0,not racism,
انتم منبع الدجل والكذب الشعوب وعلي المسلمين باسم الاسلام فرق بينكم وبين اعداء الله شء يصدق الا السفيه ابتغي متاع الدنيا عقيدتكم دين دين الزرادشه,1.0,not racism,
سدي نيعك تفه,1.0,not racism,
صرمايتو اشرف راسك خليكي نقبري لعبي قدك تفكري انو حجمك بحجم طولك ديك النمل,1.0,not racism,
سياسهعسكر مصر الشعب جووع كلبك يتبعك,1.0,Racism,
بغض النظر كلهن كلاب الامارات وصلت للاسد شحنات كيماوي قطر الاقل كانت تعطينا مضاد طيران بال بتضل تركيا يلي جابتنا كتاف بالاخر,1.0,Racism,
اعلان الاتفاق وكان رءيس وزراء السويد السابق يدعك جراح اسراءيل والسعوديه بالملح يروج لمنح ايران جاءزه نوبل للسلام,1.0,not racism,
ارحمك عرص خول تميم قنوات قطر الشاذه امثالها خيانه الشعوب العربيه الاسلاميه الافريقيه اعلاميون شواذهما هعدم الخونه بامري,1.0,Racism,
السيسي وعباس كبار الصهاينه العرب وعملاء اسراءيل,1.0,Racism,
الحقيره تروج للعنصريه والكذب هالمجنسين الحثاله واين ال الكرام بلدكم استعمر الاتراك وتميم الخانع المنبطح لاردغان وعزمي بشاره خايف,1.0,Racism,
تبا جزيره لماذا تنشرون بوست مالتي,1.0,not racism,
مفتي القتل صهيوني بامتياز امثال القرضاوي مرض عضال جسد الامه,1.0,Racism,
لاحول لاقوه الا بالله الله تقبله الشهداء اهل مصر عليكم بالاخوان اخواتهم فهم اساس فساد تخلف الدين بريء منهم الي يوم الدين,1.0,Racism,
منرجع منقلك بتنقبري بتقولي سماحه السيد,1.0,not racism,
هييه تروا الا الحوثين حكام اليهود,1.0,Racism,
مسكينه المحاميه ودافعوا بيتها القط والكلب دافعوا اولادهم ليله ليه مر بيه اش مشيت راجل متزوج وانتو كدافع العهر,1.0,not racism,
انت تريد احد تنظم الدوله الجزيره نسمح حشد الفرس المجوسي الشيعي ان يبقي احد منكم بلادنا الله تتكلم وكان الجزيره ملك لابوك,1.0,Racism,
فهذا يحدث بكل دول العرب وهم ورثه اليهوذ الحكام الفعليين لدولنا العربيه,1.0,Racism,
نجسه الخنازير,1.0,not racism,
فش رت حشره حريتنا ورح ناخدها تضرب انت وبشار والملك تبعكم تفو عليكم انت يهودي فشرت تكون عربي الله ياخدكم اشه لفه,1.0,Racism,
انا مش عارف انتو بتلمعو وعايزينها بطله التاييد لبشار والسيسي القتل والتهجير ارحمونا بقي شله العواجيز دول,1.0,not racism,
اخرس انت تكذب وكلامك نبره الحقد والسم تنضح كلامك والله انت وجماعتك مفتاح اليهود تركيا والعراق وسوريا وكل بلد اسلامي,1.0,Racism,
هاذو اليهود اعداء الاسلام تفو علي هاذو الجراثيم نتاع اخر الزمان هاذو فيروس اقوي كورونا فساد الاءرظ الهم طهر الارظ هاذو الجراثيم,1.0,Racism,
ضربه السيسي,1.0,not racism,
ولك استحي بقي عا لسانك الا سوريا,1.0,not racism,
الخارج الامه والدسيس الاسلام علماء السلاطين بتسمياتهم المتعدده هيءه كبار مهرجين الي كباريه الازهر,1.0,not racism,
مبروك السعوديه اشباه العرب بعوده دوله اليمن الجنوبي,1.0,Racism,
سعنا القول اننا نحارب ضد العروبه الملعونه وفي النهايه تعودنا الاسوا وهناك ينتهي المطاف بالادعاء وحتي يتعجب حالته المزريه ضربه كبيره ماشالا ولديك المنافقين الكبار المهووسين الزاءفين معظمهم قابيل منعوا انفسهم تعليم اطفالهم باللغه العربيه الجنرالات المسءولين البلد الفيشو تعال لديك الاخلاق لتقول ou توقف صغير الخاص الدعايه العربيه زالت لغه جميله الجيد معرفه اللغات رد فعلك عنصريه اللغه العربيه مسءوله شيء وانا انجح والافضل انه بشكل ملموس عمل عنصري ضد اللغه العربيه يزال الحمقي والجنرالات والوزراء وكل الحمقي يسنون قوانين التعريب ويعفو عنهم ابناءهم ابتداء اويحيي يتجمعون السجن ويحسن الامر بمجرد انهي مهمته التعاونيه السيلاتيكيه اسمي ينا نعرفه pov con سيقول ساركوزي حسنا اوقع واصر اللغه العربيه خطر مثبت يتم التحقق ازعاجه انحاء العالم اعرف دوله عربيه واحده لغه عربيه جيد مكان كارثه لان اللغه مجرد لغه المطلق انها تنقل ثقافه قيم الخارج ثقافه العالم العربي قيمه بلا جدال ودليل يدعم مقابل القيم العالميه للتقدم والحريه والتسامح والمساواه وغيرها فقط تابع اخبار العالم قالها عربي مسلم شتاته ومشاكل التكيف الالفيه الثالثه,1.0,Racism,
انتم العملاء الخونه ولستم المقاومه,1.0,Racism,
العمي بعيونك بعتي ذمتك رخيصه تفه,1.0,not racism,
البعض يلومون السعوديه والخليج بعدم ايواء الاجءين السوريين بصراحه انهم يكلفون خزينه المملكه الكثير المال تسالو انفسكم اين سيقضي الملك والحاشيه العطله الصيفيه صج الا اختشو ماتو‏ ‏,1.0,Racism,
سكت كلاب العونيه فلت كلاب حزب الله القافله تسير وكلاب حزب الله تنبح,1.0,Racism,
بمثل مافعل الصهاينه بفلسطين وبكذبه المقاومه والممناعه وهم الجبههالاولي لاسراءيل اعرف وو عندي احساس داءما تقوله وتدعيه الانظمهالجيوش الصهيونيه الجيش الصهيونيالسور كله كذب,1.0,not racism,
الحزب بحارب دول مش شعبو هبله,1.0,not racism,
مجرد راي فكرت نيوزيلاندا تسليم الارهابي الي تركيا لاعدامه صدق او تصدق بان دول استحماريه عربيه عميله تتدخل لانقاذ المجرم وهي مستعده لدفع الغالي والنفيس تسقط كرامتها باقي دول العالم ونحن نعرفهم معرفه الكلاب,1.0,Racism,
ليتهم يسلمون منك ياذميم قطر ذميم العرب حسبي الله,1.0,not racism,
شوف الطفل الله يرحمه دول الانذل والساقطين,1.0,not racism,
ال سعود اذل ان يكونوا اندادا للخليفه,1.0,Racism,
شوف تیفی راہ واشفناھم فالاول ھاد الضحيه دیالكم عاھره شوفي بقا تقولي بحال ای مرا وراجلھا نخرج لیك تیلفون عرفتي نتي عاھره ھاد تصاور كيتسماو اغراء لواحد مزوج قاتلك مرتو باش كين شی بنت دارھم كتصور ھكا وسيري راہ مرتو عندھا الصح بینا بلا نتي عاھره كيدخل كیلقا مرتو لابسه بيجامه وبینوار ونتی داربا دوبیاس ھدا راہ اغراء شتی ھدا فساد وثبتیہ علي راسك واش معندكمش رجال فداركم,1.0,not racism,
لماذا تتطرق قناه الحقيره لموضوع تميم والده عندما تنازل الاخير لابنه خوفا ينقلب ليقوم الابن المدلل بتقديم دوله قطر طبق لخليفه الشواذ قردوغان,1.0,Racism,
شهداء ذنب السيسي اذنابه حطب جهنم,1.0,not racism,
ينفعه التكريم ان مقعده جهنم,1.0,not racism,12752.0
يدور قطري مايدري ان امير قطر سلم قطر للتركي الفاسق يعني خليك مشرد,1.0,Racism,
يدور قطري مايدري ان امير قطر سلم قطر للتركي الفاسق يعني خليك مشرد,1.0,Racism,
مجلس الريال كذابين ومرتزقه مستقبل وتعز تلفض الخونه وعملاء ال سعود,1.0,Racism,
انتي مالك ومال مصر يابن السيسي مش بلدكو يابن بترمي صرته الارض جاك قطع ايدك يااا,1.0,Racism,
تلقاك تحريري هارب القرون الوسطي ولسه بتحلم راجل التخلف سمه لهذه الشعوب وثقافتها,1.0,Racism,
يقبر قلبك تفه,1.0,not racism,
انت تريد احد تنظم الدوله الجزيره نسمح حشد الفرس المجوسي الشيعي ان يبقي احد منكم بلادنا الله تتكلم وكان الجزيره ملك لابوك,1.0,Racism,
شراميط اسكندريه شراميط صلاح الدين الشراميط مبتسترجلش منتصر يشعل تويتر,1.0,not racism,
كلاب ام جيبو سيرت فلسطين انتم الصهاينه عملاء,1.0,Racism,
والبلطجي جبران باسيل المال لمعه حلال ولله حراميا شيخه,1.0,not racism,
وين دول الخليج الجربانه متخمه بالاموال تسسقبل اللاجءين الا الفلوس للسلاح القتل الله البصق ملوك امراء دول الخليج حرام لانه البصقه ممكن تتنجس منهم حول قوه الا بالله,1.0,Racism,
اترك بلدنا نريدكم ايها العرب,1.0,Racism,
فعلا يتعلم العرب القنوات الرافضه للانقلاب تامل خيرا راعيه عاصفه الحزم,1.0,not racism,
انتم تصدرون بترول العرب وامواله لليهوذ وتتكلم وتنتقذ تركيا اما اليهوذي يدعي المقاومه يحير,1.0,Racism,
اخاف اتحسب ربنا ياخذنا والله اخوي احنا المقصرين احنا الامه الذليله الامه الراضخه الامه عديمه الانسانيه المءمنين توادهم وتراحمهم كمثل الجسد الواحد اشتكي عضو تداعي ساءر الجسد بالسهر والحمي احد منا يقف هالحديث بايدي ادعيلك بايدي اني اتف حالي عمري 23 سنه بقدر احرك ساكن لاجلك بايدي الدعاء الي بعمري الوم حدا كانوا يقودوا جيوش واحسرتاه اسف محمد تاسفت الدره ربي يشفيك يكون معك,1.0,not racism,
كفايه تنمر بقي زنجي يابن الوسخه,1.0,Racism,
لاحول لاقوه الا بالله الله تقبله الشهداء اهل مصر عليكم بالاخوان اخواتهم فهم اساس فساد تخلف الدين بريء منهم الي يوم الدين,1.0,Racism,
السيد حماره,1.0,not racism,
السيد زيدان خولف لماذا تعود بلدك مادامت فرنسا بهذا السوء انك تاكل النعمه تسب المله انشر الراي والراي الاخر,1.0,Racism,
لايمكن اسراءيل المعاهده تتجرا يمكن حوثيين مندسين يكرهون اسراءيل وهدفهم شق تحالف الحسم,1.0,not racism,
حكم جنرالات عسكر فرنسا بالجزاءر اكبر حليف لنظام الصهاينه بسوريه وصنعتهم فرنسا,1.0,Racism,
اتت ام نص لسان روحي انضبي,1.0,not racism,
طبعا لايجوز لايجوز ايضا للشام ان يقودها ابن ديوس ديوووس الشام وهدهده,1.0,Racism,
خبرونا كلاب تبع قافله ام بيعووا بالعربي او الفرنسي,1.0,Racism,
كسم قطر حفتر هيشرمكم فعلا اقل انتكون لقمه ياشواذ نهياتكم قريبا,1.0,Racism,
كلب سوري جربان بيت حريري اصحاب ايادي بيضاء مدينه طرابلس مش ايدي ملطخه بالدماء والمجازر وتفجير المساجد كلب النظام سوري,1.0,Racism,
القرف الصغير معك باكيس جميعا ملتصقا بعضه البعض,1.0,not racism,
رءساء العرب جاريات لامريكا اسراءيل,1.0,Racism,
هاذو اليهود اعداء الاسلام تفو علي هاذو الجراثيم نتاع اخر الزمان هاذو فيروس اقوي كورونا فساد الاءرظ الهم طهر الارظ هاذو الجراثيم,1.0,Racism,
عثامنه مشغول بامن بلده اسراءيل,1.0,not racism,
الزناديق يقومون بتغطيه ال جنبلاط المرتدين الناكثين لديننا تناصر الباطل فهو سيبقي باطل,1.0,not racism,
بدك تطاولي السيد انشر الخبر تبعك بيكي حدا الضاحيه بروح بيعملك اتلي,1.0,not racism,
يوجد تطابق دوله قطر والكتر يوجد تطابق دوله قطر والسلاح الابيض اسمه كتر,1.0,not racism,
ناطره ياخدوك عسجن روميه كرمال يقصولك شعراتك المزروعين قرد الجاهليه,1.0,Racism,
انضبي ام نص لسان طعمرك ابشعك,1.0,not racism,
رد الليبي جاءر تخاف اسود الدوله الاسلاميه لان قلبك حب الناطو الجاءر نرحب,1.0,not racism,
انتم تصدرون بترول العرب وامواله لليهوذ وتتكلم وتنتقذ تركيا اما اليهوذي يدعي المقاومه يحير,1.0,not racism,
الله يلعن الاديان يلي دمرت البشريه,1.0,not racism,
الحقيره تروج للعنصريه والكذب هالمجنسين الحثاله واين ال الكرام بلدكم استعمر الاتراك وتميم الخانع المنبطح لاردغان وعزمي بشاره خايف,1.0,Racism,
الحصاد الطاءفي اخر محاولاتهم العبث بالخلق والمخلوقات وولي الي رجعه ظل الفناء للظلم والطغيان وافول الكون عده علامات ظواهره,1.0,Racism,
اكيد الجواب اسالكم موجود اروقه الخنزيره لانكم الاقرب الاسراءليين اي احد العالم ارجوا عدم الاستعباط,1.0,Racism,
روسيه ودشاديشها يعني روسيه جيش ايران اوامرها دشاديشها وطبابيلها الشبيحه ومرتزقه البراميل يصفقون الدب الروسي فهمت اشرح مره ثانيه,1.0,Racism,
البشر يولدون ملحدين يتم تلويث عقولهم بالاديان عندما تحجب طفله صغيره فانت تقوم بقتل طفولتها عندما تتزوج طفله بعمر التسع سنوات برجل يفوقها سنا فانت تجعل جثه قيد الحياه عندما تبرر تحرش الرجل للمراه تقول كانت محتشمه فانت تخلق,1.0,not racism,
البشر بكره الفلاحين,1.0,Racism,
ابناء الصهاينه واحفدهم تفو بلاد دتب,1.0,Racism,
السعوديه تلعب مءخره الخنزيره جهزنا لبوس جيد لمنع الحرقان,1.0,Racism,
سيشرعكم حكم المسلمين عملاء فرنسا والانجليز ولانه توجد شعوب,1.0,not racism,
اين الفنانات اغرقن الشباب العربي معصيه الله ان تغرق بيروت القمامه ربك بظلام للعبيد,1.0,not racism,
ولك استحي بقي عا لسانك الا سوريا,1.0,not racism,
لابد معاقبتها باي شكل رباها لانها اهانت مصر كلها السيسي يمثل نفسه السيسي رءيس مصر,1.0,not racism,
الحكام العرب احقر الدنيا وابشع بني البشر,1.0,Racism,
دفع فاتوره التمرين العلم ان ايران تمر بازمه ماليه خانقه شغلوا الواتس اب قناه الخنزيره وجيبو الخبر,1.0,not racism,
ملء الشلوح رجعوا زوامل مشي خصنا كرونا خصنا شحجا زايدا,1.0,Racism,
قريبا سيطلب بوتن الطيارين الروس التوجه الدول الخليجيه ويطلب منهم عدم قضاء حاجتهم الا اجواء الدول فيقسفوهم بخراءهم ليتم تدمير دول الخليج بفضلات الروس,1.0,Racism,
ام نص لسان عم تحكي,1.0,not racism,
المطلوب مركز اغاثه العقل العربي اللذي يقدم اغاثه لضحايا عدوانه منطق يقبله عقل سوي عندما تكون اسيرا للفكر القبلي البدوي يصبح مقبولا ولنسميه سياسه دبلوماسيه,1.0,not racism,
سكربينه عنصريه حقها فرنك فوتي حسابها شوفي خدي حب حموضه مراجعه تدخلي,1.0,Racism,
الا ربي كيستر علاش حنا منستروش تفو شعب,1.0,not racism,
يستحق وكل داس ارض السوريين,1.0,not racism,
شوف جالس جنبه ويدعي انه سيحارب الاسد الصهيوني بالقضاء تنظيم امريكا وصنع لاجله,1.0,not racism,
عهدالعلوج عهدفاشل استغفر الله امثالكم,1.0,Racism,
‏لما اقول انه الرجال وسخين وملاعين ويجي احد يقول لاتعممين التعميم لغه الجهلاء,1.0,not racism,
وحده واطيه بلا شرف,1.0,not racism,
ام نص لسان موتي موتي,1.0,not racism,
مايقتلني الدول الميكروسكوبيه وينك صدام الخليج كله محافظات واليوم يتحفظون الدولارات باقيه وتتمدد الفلوس تجيب العروس عجيب امور غريب قضيه اين المطبلون والمهلهلون,1.0,Racism,
كلشي كلاب وحمير الله يكون معانا وصافي,1.0,Racism,
يخرج ال سعود المدعمين للدكتاتوريه البلدان العربيه باموال فقراء حزيره العرب يخرجو سالمين وسترون المستقبل,1.0,not racism,
حسبنا الله ونعم الوكيل عليهم اجمعين رينا يقطع اشلاءكم بتقطعوا ارزاق الناس خنازير كلاب,1.0,not racism,
قتلوه تاثما نوع الجماله قطر وخاصه انهم اتعبوا انفسهم وجابوا زياره ههههههه اقول قبحكم الله قوم نذاله وغر انتم وكل الخليج مافيكم خير,1.0,not racism,
سيشرعكم حكم المسلمين عملاء فرنسا والانجليز ولانه توجد شعوب,1.0,not racism,
ام نص لسان حماره بلدي,1.0,not racism,
ايران الشيعه خبثها ال سعود وهابيتها المنافقه سيكونون سببا هلاك شعب الخليج الامراء الملوك عاءلاتهم فينهم تل ابيب بضعه كلومترات,1.0,Racism,
لماذا تخجل او تستعمل التقيه جنسيتك انتماءك لايران انت ايراني لان لغتك العربيه ركيكه تعليقك,1.0,Racism,
سنرقص فرحا عندما تقصف اسراءيل ايران بالغازات السامه والكيماوي ولكلور وسنوزع الحلوي بالشوارع عندما تطلق اسراءيل قنابلها النوويه قم وطهران,1.0,Racism,
السومه تاج راسك كلب,1.0,not racism,
جيش مصر خير رقاصات الارض,1.0,Racism,
طبعا انتي شو فرقانه معك معبيه الجيبه خبزك مخبوز ومايتك بلكوز والشعب عمرو يشتغل تفه شرفك,1.0,not racism,
اما انت كا زعيم قريه زغرتا يسير بدك تتمسك تمسك رصن الجحش جحش,1.0,not racism,
انت عماد عثمان ياصوص,1.0,not racism,
صوره المصحف الشريف موجوده سنوات الانترنت اين المصداقيه,1.0,not racism,
عفوا ايمتا بعتيلي لينك غنايه انت انت خراس,1.0,not racism,
النفاق المسيحي لماذا يتعامل المسيحيون بازدواجيه عندما يتم انتقاد المسيحيه عكس انتقاد الاسلام,1.0,Racism,
اكثر شعب متخلف رغم انهم عندهم تتطور الصناعات بعدهم شعب جاهل ويصدق الخرافات بشكل كبير جدا وتبرك البقر وبول البقر اعزكم الله,1.0,Racism,
هاذو اليهود اعداء الاسلام تفو علي هاذو الجراثيم نتاع اخر الزمان هاذو فيروس اقوي كورونا فساد الاءرظ الهم طهر الارظ هاذو الجراثيم,1.0,Racism,
عندما تقدموا بسرعه الموصل يكن طيران يعيق تحركهم المختصل المفيد الرد العبيد,1.0,Racism,
يلا خنزير الله يرحم صدام حسين داعسكن,1.0,Racism,
خونه وعملاءوموتيبغيظك وعملاء السعوديه,1.0,Racism,
العما بقلبك قديش بتحب بلبهدله وءام وهاب انت حقير وكلب وشرشوح وانت قمه الزباله حقير حقير حقير,1.0,not racism,
السومه تاج راسك كلب,1.0,not racism,
