text,Majority_Label,label,id
واين مسلمين البترول او يمدوه لاسيادهم اليهوذ,1.0,Racism,
سرطنه عمان نات بجانبها هموم وشءون الامه يبدو انها تنكرت لجيرانها العرب انصح عمان بعدم الابتعاد قضايا الامه واذكر مسءولي البلد بان الذءب ياكل الغنم القاصيه,1.0,Racism,
انت شخص تافه لدرجه واطيه جدا بحطك علي مستوا صرصور قطوش,1.0,not racism,
استحي صعلوك قليل شرف انصحك تتعلم اللغه العربيه وتترك العبريه لتحسن فهمك غبي,1.0,Racism,
كيتا يازنجي ياحمار تفوو,1.0,Racism,
انتم اسلاميين تنتمون لامه الاسلام انتم صهيونيين اقل اكثر,1.0,Racism,
مخابرات جيش فتنويه,1.0,not racism,
اكيد مش طريقك لان هيءتك اقرب لعزراءيل,1.0,not racism,
الدوله الاسلاميه نصرها الله نصر الي نصر عالم الواقع والمطبلين والمهللين لامريكا فرحون باوهامهم هههه,1.0,not racism,
وحده بهيمه بلا فهم,1.0,not racism,
طشمه وغبيه السيد قال نءيد اسقاط الحكومه يعني عارف بامكانيه اسقاطها السيد يحكي بيسكتو الواطيين,1.0,not racism,
وين جيش الكلاسين والبناشر جواسيس اسراءيل الي عم يعمل افلام قرعه اسياده الصهاينه,1.0,not racism,
الكاتب يبدو ان لديه عقده اسمها ايران لقد صدع رءوسنا والتي يريد ان يبرر فشل السياسات العربيه بنظريه المءامره الايرانيه يخترعها عقله الطاءفي,1.0,not racism,
هنيءا لحكام السعوديه بشعبهم الجبان المخدوع انصحكم تابعوا غانم الدوسري اليس,1.0,Racism,
بدي اشوف وين وح تصفي شيخ النور انت وكراكيعك اذا طلعت روسيا سوريا عليم الله اهل درعا يحتلو الشام ويربطوك انت ونورياتك بجبل قاسيون,1.0,Racism,
كانت تجمعهما علاقه جنسيه علاقه زنا علاقه تقحبين بماله وهي بجسدها اتدرون معني الزوج اها الفسق الزواج يكون بعقد نكاح او بشهود العاءلتين اين اهله نسنيه جواز الفاتحه او الزواج العرفي,1.0,not racism,13230.0
حسبنا الله ونعم الوكيل عليهم اجمعين رينا يقطع اشلاءكم بتقطعوا ارزاق الناس خنازير كلاب,1.0,not racism,
اوربا تقاطع اسراءيل العرب يلغون المقاطعه يفتحون اسواقهم للبضاءع الاسراءيليه عواصمهم للمسءولين الاسراءيليين صدق الله العظيم حينما قال يستبدل قوما غيركم يكونوا امثالكم,1.0,not racism,
اوغلو عصابته يهربون مستقبل تركيا,1.0,not racism,
الفلسطينيين يعلمون اليقين ان دويله قطير تتامر ليل نهار عليهم يبني المستوطنات وتدعم الفرقه الفلسطينيين وهي تحاول الصاق التهم الغير فليحذر الفلسطينييون مءمرات الدويله الخبيثه وليتركو شتم وسب يدعمهم ويدعم قضيتهم,1.0,Racism,
شوف هاد شلح تفو فين توصل لمره الحامض,1.0,Racism,
اتي الروس الي الشام لقتال جبهه النصره والشعب السوري والمسلمين اسم حرب مقدسه اين المسلمين روسيا ليردوا عليهم يليق,1.0,not racism,
عندما تجتمع كلاب الاثر وعناصر الشبيحه فستكون الفوضي والفلتان الامني يخدم الصهاينه,1.0,not racism,
الدوله الاسلاميه نصرها الله نصر الي نصر عالم الواقع والمطبلين والمهللين لامريكا فرحون باوهامهم هههه,1.0,not racism,
علي اساس مايسمه المنطقه العربيه لايوجد سكان اصليين واقلييات حتي تفرض عليهم اللغه العربيه جبرا وقصرا الاكراد والارامييين والامازيغ والتبو والنوبيين الولوف والهوسا والارمن والتركمان الخ حقوقهم اللغويه والثقافيه ولعنصريتكم حسبنا الله ونعم الوكيل اليه المشتكي واليه المصير,1.0,Racism,
ياجزيره العنوان غلط امريكا طرف الحرب العنوان كانها محايده ال سعود لديهم المقدره للقيام بالحرب الدعم الامريكي,1.0,Racism,
ايدي هوكين كلب ياحقير لبناني السوريين ليسو عرب تقهم ان العرب ققط السعوديين والخليج,1.0,Racism,
الاسلاميون او المتاسلمون عملاء اليهوذ ادخلوااليهوذ وحكامهم للارض الاسلاميه تنشره الجزيره وهذا رايي اتزعزع عنه قيد انمله يقدر يقلعه فمي فليات,1.0,not racism,
تدخل ميزانيات شعوبناالعربيهالمحكومهمن عملاء يافواز,1.0,not racism,
رويترز اكبر بوق نباح فالغرب يرتوت لمنبر المرتزقه الجزيره,1.0,not racism,
انضبي ام نص لسان طعمرك ابشعك,1.0,not racism,
حساب قطري قذر كله كذب حرب العرب لاغراض خبيثه,1.0,not racism,
ربنا يعجل بخلاص السيسي ويريحنا رب,1.0,not racism,
لماذا تهاجم وتنتقد الاسلام فقط لماذا لاتنتقد المسيحيه والاديان الاخري,1.0,not racism,
مساكين اخبار الخنزيره ماعندكم ناشطات قطر ياخذون شهادات فخريه,1.0,not racism,
عندما يسقط النظام الهاشمي تسقط دويله اسراءيل,1.0,Racism,
مستوي نت وهي مرتك تفو,1.0,not racism,
روسيه ودشاديشها يعني روسيه جيش ايران اوامرها دشاديشها وطبابيلها الشبيحه ومرتزقه البراميل يصفقون الدب الروسي فهمت اشرح مره ثانيه,1.0,Racism,
‏‎‎لا ال سعود وال زايد والوهابيه والصهاينه كلاب امريكا تستعجل قمه الرياض واضحه وشوف منو كلب امريكا,1.0,Racism,
عادي المشكله يقتحموه يهجروا الفلسطينين براحتهم يكون مفكرين العرب سيرمون اسراءيل يوما بزبيبه العرب فقط قادرين عاصفه جزم العرب,1.0,not racism,
لانه مافيه ارجال كلهم خونه الزعماء العرب عملاء بالوراثه,1.0,not racism,
الاعرابي التكفيري يظن انه يختار الديانه لغيره الكورد يءمنون بحريه الاديان اما انتم الاعراب فقد شوهتهم الاسلام,1.0,Racism,
نفهم الجزيره ان المسلمون عملاء امريكا,1.0,Racism,
ربنا يعجل بخلاص السيسي ويريحنا رب,1.0,not racism,
ارحمك عرص خول تميم قنوات قطر الشاذه امثالها خيانه الشعوب العربيه الاسلاميه الافريقيه اعلاميون شواذهما هعدم الخونه بامري,1.0,Racism,
الثواار كلاب متل النظام هيك جمله سهل قولها بتوجع الراس وبتريحك كتير وجع راس وتفكير الكل كلاب ليش اهتم او ادعم طرف,1.0,Racism,
ويل لقاضي الارض قاضي السماء شعب مصر سيقبل ويصمت يحكمه عصابه مجرمه تابي تكون محط سخريه واشمءزاز عقل الشعب يستحق مايعده عملاء الصهاينه اذلال,1.0,Racism,
هبله انتي شو,1.0,not racism,
كول هوا يارعي البقر,1.0,not racism,
انت شخص تافه لدرجه واطيه جدا بحطك علي مستوا صرصور قطوش,1.0,not racism,
سرطنه عمان نات بجانبها هموم وشءون الامه يبدو انها تنكرت لجيرانها العرب انصح عمان بعدم الابتعاد قضايا الامه واذكر مسءولي البلد بان الذءب ياكل الغنم القاصيه,1.0,Racism,
الغه العربيه تصلح لغسل العقول بافكار شيطانيه ارهابيه,1.0,Racism,
مناسبه اغتيال الصحفي السعودي خاشقجي رحمه الله لايسعني الا ان اقول يلعن روحك حافظ روح ابنك بشار روح الي خلفك,1.0,not racism,
فديو جديد لقزم جبران باسيل يصف نبيه بري بلبرعوت وبدو يكسرو راسو,1.0,not racism,
انتم تقولون ان الله الخالق لان يجب ان يكون خالق للاشياء اذا الخالق وجدنفسه,1.0,not racism,
ملء الشلوح رجعوا زوامل مشي خصنا كرونا خصنا شحجا زايدا,1.0,Racism,
الغرب المنافق لماذا يطالب الغرب اسراءيل بالرد بالمثل الفلسطينيين العزل,1.0,Racism,
داك المضبب جامع رايو لاخور باين دوده,1.0,Racism,
انضبي ام نص لسان طعمرك ابشعك,1.0,not racism,
النفاق المسيحي لماذا يتعامل المسيحيون بازدواجيه عندما يتم انتقاد المسيحيه عكس انتقاد الاسلام,1.0,Racism,
السيد زيدان خولف لماذا تعود بلدك مادامت فرنسا بهذا السوء انك تاكل النعمه تسب المله انشر الراي والراي الاخر,1.0,Racism,
الغريب الامر ان قطر اكبر عميله لامريكا واسراءيل المنطقه ويوجد اكبر قاعدتين عسكرتين المنطقه لامريكا وقناه الجزيره العميله تدعي الوطنيه والشرف الا تخجلون يصدقون الجزيره الا تعقلون,1.0,Racism,
اش هاد الزبل ولينا كنشوفو عادي تفو تفو تفو,1.0,not racism,12711.0
قناه المنار صدق تحدثت السيطره جرود عسال الورد تتحدثون سيطره النظام عليها وهي البلده وليست الجرود,1.0,not racism,12880.0
بالوراثه اليهوذ,1.0,Racism,
الفلسطينيين واللبنانين والشاميين لكان انتو لليوم تشربوا بول البعير تاكلون بصحن وتبزقون منو,1.0,Racism,
كول هوا صرمايه السيد تاج راسك وراس رءساء العرب الانذال المتخاذلين ولك السيد انت كنت,1.0,Racism,
هوي يحق ان يتكلم وامثالكم الخانعين احظان الغرب والصهاينه ان تخرسو,1.0,Racism,
كسم السيسي علي كسم ال دعم السيسي يوم حتي دنا كنت اعدادي بشخه واقول للعيال الدروس العسكري هينيكك وينهبك زي مب بقاله 60 سنه بيعمل وال بيبداها دم مستحيل تشوف خير كانوا يتنمروا عليا ويقولوا عليا اخوان ولاد الاحبه نصهم اهاليهم بتشحت دلوقت,1.0,Racism,
يستاهلون الموت الصهاينه,1.0,Racism,
العرب يتقنون التخريب العرب جرب,1.0,Racism,
انت سوري درزي اكيد او علوي او خربطلي اخرس ولاك انت وبشارك معك,1.0,Racism,
انسانه تافهه ولطالما كنت بوق للفتن,1.0,not racism,
امثال الخونه والمرتزقه يستحقون العيش بيننا فليذهب وامثاله الجحيم,1.0,not racism,
حول قوه بالله ستري راسك الله يعطيك ذل نتي داك جحموم ديالك,1.0,not racism,
علي اساس مايسمه المنطقه العربيه لايوجد سكان اصليين واقلييات حتي تفرض عليهم اللغه العربيه جبرا وقصرا الاكراد والارامييين والامازيغ والتبو والنوبيين الولوف والهوسا والارمن والتركمان الخ حقوقهم اللغويه والثقافيه ولعنصريتكم حسبنا الله ونعم الوكيل اليه المشتكي واليه المصير,1.0,Racism,
الم يصلك خبر الاصلاحيين طالبوا ببعض الحقوق تم اغتصابهم السجون وسلط عليهم اقسي انواع العذاب انك تعيش كوكب اخر,1.0,not racism,
انت شخص تافه لدرجه واطيه جدا بحطك علي مستوا صرصور قطوش,1.0,not racism,
توافق وعباس ونباحه يطالبون بعمليه عاصفه غضب ضد غزه كلمه مصالحه جميله واقع تيار يريد التحرير واجلاء الصهاينه كامل فلسطين وتيار سماسره وعبيد ومنسقين امنيين,1.0,Racism,
كول هوا مامنشتغل كلبك بشار,1.0,not racism,
كلاب اولهم,1.0,not racism,
السيسي الامام الغالب المتغلب تجب طاعته محاربه الخارجين الجماعه وذلك لقول رسول لله صلي لله وسلم تسمع وتطيع للامير ضرب ظهرك واخذ مالك فاسمع واطع,1.0,not racism,
اسود غبي,1.0,Racism,
لاحول لاقوه الا بالله الله تقبله الشهداء اهل مصر عليكم بالاخوان اخواتهم فهم اساس فساد تخلف الدين بريء منهم الي يوم الدين,1.0,Racism,
خااههاهاه خراس ولاك,1.0,not racism,
هييه تسعوا لناكل طعمه اما الحقيقه ان الاستعمار الغربي والشرقي سيجتمع اي شعب يثور حكامهم وولاتهم المنصبين منهم وسيتعاونون وكما نري بسوريه,1.0,not racism,
تناخت تناشت تنازت تنابت تنافت تناقت تناجت تناطت تناحت تناكت ديزاد مان,1.0,not racism,13494.0
جبران باسيل كلب نابح للايرانيين تهمه مصلحه لبنان مثله رءيسه ميشيل عون,1.0,not racism,
عندما يغرد القرد جبران باسيل,1.0,not racism,
داك المضبب جامع رايو لاخور باين دوده,1.0,Racism,
معتوه يحاول استثمار العنصريه اجل الفوز الشخص اجر قطعه ارض منهاتن نيورك للقذافي زيارته لتلك المدينه اجل نصب خيمته واليوم يتنكر للعرب والمسلمين,1.0,Racism,
رءساء العرب جاريات لامريكا اسراءيل,1.0,Racism,
بكرا الدوله الاسلاميه تسحق عملاء السعوديه جيش الزعران وكتاءب اللصوص يالله يادوله الاسلام مزقي اشلاء الخونه,1.0,not racism,
اسراءيل اوهن بيت العنكبون,1.0,Racism,
بمثل مافعل الصهاينه بفلسطين وبكذبه المقاومه والممناعه وهم الجبههالاولي لاسراءيل اعرف وو عندي احساس داءما تقوله وتدعيه الانظمهالجيوش الصهيونيه الجيش الصهيونيالسور كله كذب,1.0,not racism,
جراءم ومجاز عملاء ايران الدول العربيه حقد طاءفي وصفوي دفين ضد عربي مسلم,1.0,not racism,
انتم تقولون ان الله الخالق لان يجب ان يكون خالق للاشياء اذا الخالق وجدنفسه,1.0,not racism,
ربي العالمين كبير وسوفه تندموت جميعكم ولن نسامحكم خزلاننا الدول المنكوبه والمفجوعه والمشرده اين اتنم سوريا الجريحه او الرهينغيا او العراق او فلسطين والقدسها الشريف اين انتم اليمن والاهلها اين انتم يامخنثون حقوق العرب اما القطري عديم الشرف تكون ايران شريفه وهي دمرت وقتلت وابادات الشعب العراقي والسوري تكون شريفه وهي مجرمه وقاتله تشارك قتل السوريين واليمنيين والعراقيين ولبنانيين وكل يقول انه سني حسبي الله ونعم الوكيل عليكن وعلي اجتماعكن انتم بلا شرف او كرامه او نخوه انتم بلا اخلاق,1.0,Racism,
عوي كلب السعوديه دايسين راسك وراسك معلمينك ولاك خنزير,1.0,Racism,
العرب جرب,1.0,Racism,
سنرقص فرحا عندما تقصف اسراءيل ايران بالغازات السامه والكيماوي ولكلور وسنوزع الحلوي بالشوارع عندما تطلق اسراءيل قنابلها النوويه قم وطهران,1.0,Racism,
كول هوا مره تانيي وحلوا طيزو وطيزنا ومقلعين شوكنا باءيدينا ملا صرمايه,1.0,not racism,
اترك بلدنا نريدكم ايها العرب,1.0,Racism,
لماذا تريدون البريد الزفت الالكتروني انتم اغبي خلق الله,1.0,Racism,
انتي عم تحكي ام نص لسان روحي انطمي,1.0,not racism,
اسود غبي,1.0,Racism,
مقارنه محلها ايران تصنع شيء تقريبا العرب الخليج يصنعوا دراجه هواءيه لحد فكيف تتوقع منهم صنع سلاح نووي,1.0,not racism,
سلاله الخنازير ارتسمت وجوه ال سعود,1.0,Racism,
روسيه ودشاديشها يعني روسيه جيش ايران اوامرها دشاديشها وطبابيلها الشبيحه ومرتزقه البراميل يصفقون الدب الروسي فهمت اشرح مره ثانيه,1.0,Racism,
زين ملفك تختلف عنه بالصفه فقط فهو اامير وانت مرتزق وكلاكما كشهاب الدين واخيه,1.0,Racism,
انتم تصدرون بترول العرب وامواله لليهوذ وتتكلم وتنتقذ تركيا اما اليهوذي يدعي المقاومه يحير,1.0,Racism,
تدخل ميزانيات شعوبناالعربيهالمحكومهمن عملاء يافواز,1.0,not racism,
حاجي تحريض ام نص لسان,1.0,not racism,
وين دول الخليج الجربانه متخمه بالاموال تسسقبل اللاجءين الا الفلوس للسلاح القتل الله البصق ملوك امراء دول الخليج حرام لانه البصقه ممكن تتنجس منهم حول قوه الا بالله,1.0,Racism,
انتم تصدرون بترول العرب وامواله لليهوذ وتتكلم وتنتقذ تركيا اما اليهوذي يدعي المقاومه يحير,1.0,Racism,
عندما يسقط النظام الهاشمي تسقط دويله اسراءيل,1.0,Racism,
ريتو ستميت عمرك ان تجوزت ان تجوزت خرا عاللي بتتجوزك عاللي بيعجبو هيك حكي,1.0,not racism,
انتم منبع الدجل والكذب الشعوب وعلي المسلمين باسم الاسلام فرق بينكم وبين اعداء الله شء يصدق الا السفيه ابتغي متاع الدنيا عقيدتكم دين دين الزرادشه,1.0,not racism,
واين مسلمين البترول او يمدوه لاسيادهم اليهوذ,1.0,Racism,
ساءق التاكسي يقل ناش زوجته فقد التحكم السياره اصول عربيه مصر العربيه,1.0,not racism,
فديو جديد لقزم جبران باسيل يصف نبيه بري بلبرعوت وبدو يكسرو راسو,1.0,not racism,
بالوراثه اليهوذ,1.0,Racism,
المالكي كلب وماتخفي صدوركم اكبر,1.0,not racism,
المصيبه ان الشخص بعثي بمذاق اخواني قطري يخرب بيتك عفلق الاشكال الي تركتها,1.0,Racism,
سلاله الخنازير ارتسمت وجوه ال سعود,1.0,Racism,
الاعرابي التكفيري يظن انه يختار الديانه لغيره الكورد يءمنون بحريه الاديان اما انتم الاعراب فقد شوهتهم الاسلام,1.0,Racism,
ليش يللي متلك يعتبروا شعب انضبي ام نص لسان انتي حكي بتعرفي تحكي وبدك تغردي كمان انضبي,1.0,not racism,
تدخل ميزانيات شعوبناالعربيهالمحكومهمن عملاء يافواز,1.0,not racism,
انضبي ام نص لسان,1.0,not racism,
الحقيره تروج للعنصريه والكذب هالمجنسين الحثاله واين ال الكرام بلدكم استعمر الاتراك وتميم الخانع المنبطح لاردغان وعزمي بشاره خايف,1.0,Racism,
كاس العالم كبير الجحش,1.0,not racism,
العما بقلبك قديش بتحب بلبهدله وءام وهاب انت حقير وكلب وشرشوح وانت قمه الزباله حقير حقير حقير,1.0,not racism,
شو بيعملوا السوريين اوروبا والمخيمات جايين رقص وشيشه وطلب لجوء انا اتكلم الشباب لماذا تذهبوا تدافعون عرضكم وارضكم جبناء لماذا تتركون ارضكم للمجوس الرحمه الشهداء والعزه والقوه للرجال يدافعون بلادهم,1.0,Racism,
الجزيره اكلوا تراب بموضوع ترامب رجعوا لسيدهم سعود القحطاني,1.0,not racism,
عوي كلب السعوديه دايسين راسك وراسك معلمينك ولاك خنزير,1.0,Racism,
السعوديه والامارات الصهاينه موللوه اخطاو الحساب وليس حفتر المرتتزق,1.0,Racism,
تذكر المقاله انه مثلي الجنس علانيه لماذا قاءمه الفءه,1.0,not racism,
دعك امريكا ايها الفلسطيني لاخير لاهله ويسكن دول داعمي ارضه خير وسكوته افضل,1.0,not racism,
الم يصلك خبر الاصلاحيين طالبوا ببعض الحقوق تم اغتصابهم السجون وسلط عليهم اقسي انواع العذاب انك تعيش كوكب اخر,1.0,not racism,
ستري تصويتهم الاعوج ولن سيقودون الاسد الصهيونيللمحاكم الجنايات الدوليه سيدينونه ولان حاميحدود الصهاينه والثوره ستقوده للمحاكمه ورغم مجلس الامن الاستعماري,1.0,not racism,
نديم دندول قطيش اعلامي لبناني منشوراته وحلقاته تطبيل لبني سعود لذلك كول هوا,1.0,not racism,
القلاقل والمذابح قامت ايران وحلفاءها المعتقد الصفوي بتنفيذها لبنان ذبح الفلسطينيين ايدي حركه امل والعراق حرب الخميني وبقيه بلاد المسلمين بدات تعود عليهم بالوبال,1.0,not racism,
كلي رقاصات الاعلام,1.0,not racism,
بمثل مافعل الصهاينه بفلسطين وبكذبه المقاومه والممناعه وهم الجبههالاولي لاسراءيل اعرف وو عندي احساس داءما تقوله وتدعيه الانظمهالجيوش الصهيونيه الجيش الصهيونيالسور كله كذب,1.0,not racism,
انت حريمك عواهر,1.0,not racism,
لانه مافيه ارجال كلهم خونه الزعماء العرب عملاء بالوراثه,1.0,not racism,
القلاقل والمذابح قامت ايران وحلفاءها المعتقد الصفوي بتنفيذها لبنان ذبح الفلسطينيين ايدي حركه امل والعراق حرب الخميني وبقيه بلاد المسلمين بدات تعود عليهم بالوبال,1.0,not racism,
قناه المنار صدق تحدثت السيطره جرود عسال الورد تتحدثون سيطره النظام عليها وهي البلده وليست الجرود,1.0,not racism,12880.0
كفات pro hada,1.0,not racism,12806.0
لعنه الله وءام وهاب الله يذللك لانك انسان مفتري كذاب طالع بادك شي الا تعوي,1.0,not racism,
الاسلام دین القتل السبایا دین الفساد الفقر دین التخلف الخرافه,1.0,not racism,
فديو جديد لقزم جبران باسيل يصف نبيه بري بلبرعوت وبدو يكسرو راسو,1.0,not racism,
بدي اشوف وين وح تصفي شيخ النور انت وكراكيعك اذا طلعت روسيا سوريا عليم الله اهل درعا يحتلو الشام ويربطوك انت ونورياتك بجبل قاسيون,1.0,Racism,
الكاتب يبدو ان لديه عقده اسمها ايران لقد صدع رءوسنا والتي يريد ان يبرر فشل السياسات العربيه بنظريه المءامره الايرانيه يخترعها عقله الطاءفي,1.0,not racism,
رءساء العرب جاريات لامريكا اسراءيل,1.0,Racism,
لاحوله قوه الا بالله ان كنفكر نشري بقره ونستافذ تفو كمامر,1.0,not racism,
سيخسر المعركه الاعراب واسواقهم وبورصاتهم يكفي صاروخ ايراني لتدمير الاقتصاد الاعرابي,1.0,not racism,
اسراءيل زوال,1.0,Racism,
لماذا تهاجم وتنتقد الاسلام فقط لماذا لاتنتقد المسيحيه والاديان الاخري,1.0,not racism,
نصف الشعوب العربيه تذبح يد ايران وبشارالاسد النصيري الميلشيات الشيعيه العراقيه واللبنانيه يقودها حسن زميره والروسي الحروب الصليبيه والنصف الاخر تكمل اسراءيل,1.0,not racism,
لانه مافيه ارجال كلهم خونه الزعماء العرب عملاء بالوراثه,1.0,not racism,
ساءق التاكسي يقل ناش زوجته فقد التحكم السياره اصول عربيه مصر العربيه,1.0,not racism,
صح الخبر فخيرا فعلوا دابوا طعن العرب والمسلمين ظهورهم حقدهم القومي والعنصري حدود مكان لابناء اسراءيل الثانيه ارض العرب والمسلمين,1.0,not racism,
كول هوا صرمايه السيد تاج راسك وراس رءساء العرب الانذال المتخاذلين ولك السيد انت كنت,1.0,Racism,
وصنعتها االموسادوكلما شعروا بسقوط حكام اليهود مصر والامه,1.0,not racism,
هنيءا لحكام السعوديه بشعبهم الجبان المخدوع انصحكم تابعوا غانم الدوسري اليس,1.0,Racism,
حسبنا الله ونعم الوكيل عليهم اجمعين رينا يقطع اشلاءكم بتقطعوا ارزاق الناس خنازير كلاب,1.0,not racism,
الكلب المتلك بيحب يحس حالو ضيع للاسف انت كلب بشار وحسن حارس رقم,1.0,Racism,
انتم تصدرون بترول العرب وامواله لليهوذ وتتكلم وتنتقذ تركيا اما اليهوذي يدعي المقاومه يحير,1.0,not racism,
يستاهلون العبيد اللي رضوا ان يكون رءيس السيسي كالحرباء يتقلب مصالحه,1.0,Racism,
يستطيع المدعو الله ان يكون ماديا,1.0,not racism,
للاسف ياقناه الجزيره اصبحتم بعيديين الحياديه تقاريركم الاخباريه وتابعين لعده دول اذكرها لانكم تنشروا تعليقي,1.0,not racism,
كانا المسكنين يتعلمون يقتلون النساء الاطفال حت يبغثهما الموت يقتلا امرءه طفلا حال شهداء سيدخلهم علماء ال سعود الي الجنه,1.0,not racism,
الكلاب اللبنانيين يداهمون مخيمات عرسال للاجءين السوريين كلاب وستبقون كلاب,1.0,Racism,
انه استغرب ارض السحره والمنفقين,1.0,Racism,
هنيءا لحكام السعوديه بشعبهم الجبان المخدوع انصحكم تابعوا غانم الدوسري اليس,1.0,Racism,
وقتل اكثر 74 سعوديا الحدود اليوم برصاص القبايل و9 ماتوا باختناق شده الحر وكثافه الغبار,1.0,not racism,
اما يكن عميل لاعتقلوه تسمي جنوب افريقيا اي استعمار الانجليزوامريكا خايف يتوجون الاسدالصهيوني والسيسي بتاج,1.0,Racism,
وليد بيك انت الجزمه ونحنا جريك شعارات الحزن التقدمي,1.0,not racism,
الحقيره تروج للعنصريه والكذب هالمجنسين الحثاله واين ال الكرام بلدكم استعمر الاتراك وتميم الخانع المنبطح لاردغان وعزمي بشاره خايف,1.0,Racism,
زين ملفك تختلف عنه بالصفه فقط فهو اامير وانت مرتزق وكلاكما كشهاب الدين واخيه,1.0,Racism,
وانشا حنا مسلمين كلاب اس هادا اشي كيعلوا اولادنا الله يخليكم بالخلي,1.0,Racism,
انتم منبع الدجل والكذب الشعوب وعلي المسلمين باسم الاسلام فرق بينكم وبين اعداء الله شء يصدق الا السفيه ابتغي متاع الدنيا عقيدتكم دين دين الزرادشه,1.0,not racism,
استغرب كلب كلاب عرب الشمال المهاجرين قمع اوطانهم يجي يحاضر علينا كالعاهره تحاضر الشرف ياعزيزي الحكام بشار الحمار,1.0,Racism,
يلعنك تيس وبالليل بتتحول خنزير,1.0,not racism,
يلعن قطر وحكام قطر لان لعنهم لعن اسراءيل,1.0,not racism,
خنزير فطس كلب كلاب الشيعه ساند الروافض اسمه خميني عمر كرامي الرافضي,1.0,not racism,
عقبالك تتشرد كلب ولك انقبر سد بوزك,1.0,not racism,
شكرا قطر اهلا سهلا باميرها الشيخ تميم بن حمد ال حفظه الله رغم انفك التافه انت,1.0,not racism,
كلب سوري جربان بيت حريري اصحاب ايادي بيضاء مدينه طرابلس مش ايدي ملطخه بالدماء والمجازر وتفجير المساجد كلب النظام سوري,1.0,Racism,
الزناديق يقومون بتغطيه ال جنبلاط المرتدين الناكثين لديننا تناصر الباطل فهو سيبقي باطل,1.0,not racism,
سوري وعم تطاول اسيادك ولك انتو بتستحو كلب صرصور هربتو بلدكن اقل نسوان وراحوا رجالنا اللبنانيي نضفوا وراكن جربان,1.0,Racism,
بغض النظر كلهن كلاب الامارات وصلت للاسد شحنات كيماوي قطر الاقل كانت تعطينا مضاد طيران بال بتضل تركيا يلي جابتنا كتاف بالاخر,1.0,Racism,
شكرا المشاركه خري مفتي السعوديه ليلحق حسون ليلحق البوطي ليلحق العرعور,1.0,not racism,
ينقص بيروت قمامه تاتيها قمامه قطر,1.0,Racism,
شكرا قطر وهيدي الك معفن,1.0,not racism,
لماذا يتم حراسه الصفحه بحماس شديد العديد الاغبياء يروا شيءا مثلها,1.0,not racism,
لماذا تركب ديك دان براون بشده تعديل اجريته حقيقه يرجي الرجوع تغيراتك,1.0,not racism,
ازاله التخريب لهذه الشريحه الغبيه تحكم البشر سيتم التحكم الروبوت فقط القله المرموقه ستكون قادره الحصول الشريحه تكن قادرا شراء طعام مشروب ومتلكات ارض الخ عناء تسجيل الدخول لقيام بذلك تخريبا واضحا جادا يكن درايه جيده بعمل الجهاز العصبي البشري,1.0,not racism,
المغرب ملكها خاين بالوراثه كلب زي والده وجده,1.0,Racism,
مهو الشراميط تتناك وتجبلنا بنات متناكين زيك يوجعوا دماغنا كسمين ال ملقكيش كسمك,1.0,not racism,
شراميط اسكندريه شراميط صلاح الدين الشراميط مبتسترجلش منتصر يشعل تويتر,1.0,not racism,
يعني عرص خول كوره قدام عينك شد زق للواد حكم الفار فين مشغل ايه ده اعمي هيشوفها,1.0,not racism,
كلاب عبسي وكلاب السلطه,1.0,Racism,
السيد حماره,1.0,not racism,
اي معك حق بحياتي شفت حدا بيحب تنمسح بكرامتو الارض قدها ديما الواطيه,1.0,not racism,
منرجع منقلك بتنقبري بتقولي سماحه السيد,1.0,not racism,
نجسه الخنازير,1.0,not racism,
انطري السيد ليحكي بعدين كبي قرفك حيه,1.0,not racism,
ريت يكمشوكي ويلفوكي بعلم بلدك الاصلي يعني الاسراءيلي الله احلاها يسحبوكي شعرك ويمسحو فيكي الارض,1.0,not racism,
ايا شريف بهالبلد يخلعها قتلي ويخرق اختا بالقتل ويحط صوره السيد وعلم الحزب راسها قريبي علينا خنزيري,1.0,not racism,
صح السيد حامي شرفك لح نوصلو للسيد انه مش ضروري يحمي شرفك لان انت بلا شرف تفووو شرفك ديما الواطيه,1.0,not racism,
اصلا مجرد دعمك للثوره جبتيها ارض انت اول مصدر للشبهه اصلا سيسرينا وخففي عيشان,1.0,not racism,
بدك تطاولي السيد انشر الخبر تبعك بيكي حدا الضاحيه بروح بيعملك اتلي,1.0,not racism,
صرمايه السيد اشرف الحقيرين المتفلتين اخلاقيا امثالك سدي بوزك وانضبي,1.0,not racism,
يوم بقلك خفيفي حمرنه هيدي المره بدي قلك تحمرني مابدك السيد نصرالله ثقتنا,1.0,not racism,
السيد حذاءه بيعلمك الشرف,1.0,not racism,
عاهره ال سعود,1.0,not racism,
ولك استحي بقي عا لسانك الا سوريا,1.0,not racism,
كلكم منافقين هلق تجي قطر تعطيكم بتصيروا كلكم تركعوا لتميم قرطه نصابين,1.0,not racism,
كلب وانت كلب اكثر وبن زايد سيد الكلاب وزايد كبيركم,1.0,not racism,
للامانه ينتابني شعور بالتقييء والقرف عندما ياتي اسمكم مخيلتي معالي الوزير خصوصا عندما استذكر اللغه,1.0,not racism,
